ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-06-08,'603180,½ðÅÆ³ø¹ñ,68.18,69.45,66.51,66.51,66.71,1.47,2.2036,19.7921,3364655,228115217.0,4568060000.0,1159060000.0
2017-06-07,'603180,½ðÅÆ³ø¹ñ,66.71,67.51,63.2,63.2,63.92,2.79,4.3648,16.7062,2840054,187586210.0,4469570000.0,1134070000.0
2017-06-06,'603180,½ðÅÆ³ø¹ñ,63.92,65.5,62.52,65.15,66.36,-2.44,-3.6769,16.4236,2792008,179069341.0,4282640000.0,1086640000.0
2017-06-05,'603180,½ðÅÆ³ø¹ñ,66.36,68.87,66.21,67.78,66.65,-0.29,-0.4351,14.5675,2476474,167291447.0,4446120000.0,1128120000.0
2017-06-02,'603180,½ðÅÆ³ø¹ñ,66.65,68.0,64.05,64.95,65.74,0.91,1.3842,16.2996,2770924,183142152.0,4465550000.0,1133050000.0
2017-06-01,'603180,½ðÅÆ³ø¹ñ,65.74,69.78,65.62,68.2,69.99,-4.25,-6.0723,26.6259,4526397,306835547.0,4404580000.0,1117580000.0
2017-05-31,'603180,½ðÅÆ³ø¹ñ,69.99,79.38,69.8,76.31,75.05,-5.06,-6.7422,41.5669,7066378,533200506.0,4689330000.0,1189830000.0
2017-05-26,'603180,½ðÅÆ³ø¹ñ,75.05,77.7,73.1,75.0,77.96,-2.91,-3.7327,33.7137,5731322,430887978.0,5028350000.0,1275850000.0
2017-05-25,'603180,½ðÅÆ³ø¹ñ,77.96,79.0,73.01,75.0,74.13,3.83,5.1666,37.7995,6425908,486481340.0,5223320000.0,1325320000.0
2017-05-24,'603180,½ðÅÆ³ø¹ñ,74.13,75.5,68.0,70.0,72.33,1.8,2.4886,43.8531,7455031,532490908.0,4966710000.0,1260210000.0
2017-05-23,'603180,½ðÅÆ³ø¹ñ,72.33,74.5,67.88,69.5,68.01,4.32,6.352,53.4072,9079225,646230784.0,4846110000.0,1229610000.0
2017-05-22,'603180,½ðÅÆ³ø¹ñ,68.01,71.0,64.7,71.0,64.58,3.43,5.3112,64.898,11032662,749730087.0,4556670000.0,1156170000.0
2017-05-19,'603180,½ðÅÆ³ø¹ñ,64.58,64.58,64.58,64.58,58.71,5.87,9.9983,0.7506,127600,8240408.0,4326860000.0,1097860000.0
2017-05-18,'603180,½ðÅÆ³ø¹ñ,58.71,58.71,58.71,58.71,53.37,5.34,10.0056,0.2706,46003,2700836.0,3933570000.0,998070000.0
2017-05-17,'603180,½ðÅÆ³ø¹ñ,53.37,53.37,53.37,53.37,48.52,4.85,9.9959,0.0798,13570,724231.0,3575790000.0,907290000.0
2017-05-16,'603180,½ðÅÆ³ø¹ñ,48.52,48.52,48.52,48.52,44.11,4.41,9.9977,0.0288,4900,237748.0,3250840000.0,824840000.0
2017-05-15,'603180,½ðÅÆ³ø¹ñ,44.11,44.11,44.11,44.11,40.1,4.01,10.0,0.0159,2700,119097.0,2955370000.0,749870000.0
2017-05-12,'603180,N½ðÅÆ,40.1,40.1,40.1,40.1,27.85,12.25,43.9856,0.0559,9500,380950.0,2686700000.0,681700000.0
